"","trial","stimulus","intensity","response","correct","condition","subject","axis","group"
"466",46,0,-7,1,0,"post","1","yaxis02hz","experimental"
"467",47,1,3,0,0,"post","1","yaxis02hz","experimental"
"468",48,0,-3,1,0,"post","1","yaxis02hz","experimental"
"469",49,0,-3,1,0,"post","1","yaxis02hz","experimental"
"470",50,0,-1,0,1,"post","1","yaxis02hz","experimental"
"471",51,0,-1,1,0,"post","1","yaxis02hz","experimental"
"472",52,0,-3,1,0,"post","1","yaxis02hz","experimental"
"473",53,0,-1,0,1,"post","1","yaxis02hz","experimental"
"474",54,0,-7,0,1,"post","1","yaxis02hz","experimental"
"475",55,1,1,1,1,"post","1","yaxis02hz","experimental"
"476",56,1,1,0,0,"post","1","yaxis02hz","experimental"
"477",57,0,-1,1,0,"post","1","yaxis02hz","experimental"
"478",58,1,7,1,1,"post","1","yaxis02hz","experimental"
"479",59,1,1,1,1,"post","1","yaxis02hz","experimental"
"480",60,1,1,0,0,"post","1","yaxis02hz","experimental"
"481",61,1,1,1,1,"post","1","yaxis02hz","experimental"
"482",62,1,7,0,0,"post","1","yaxis02hz","experimental"
"483",63,0,-1,1,0,"post","1","yaxis02hz","experimental"
"484",64,1,1,1,1,"post","1","yaxis02hz","experimental"
"485",65,1,3,1,1,"post","1","yaxis02hz","experimental"
"486",66,0,-1,0,1,"post","1","yaxis02hz","experimental"
"487",67,1,7,1,1,"post","1","yaxis02hz","experimental"
"488",68,1,3,0,0,"post","1","yaxis02hz","experimental"
"489",69,0,-1,1,0,"post","1","yaxis02hz","experimental"
"490",70,0,-1,1,0,"post","1","yaxis02hz","experimental"
"491",71,0,-1,1,0,"post","1","yaxis02hz","experimental"
"492",72,0,-3,0,1,"post","1","yaxis02hz","experimental"
"493",73,0,-4,1,0,"post","1","yaxis02hz","experimental"
"494",74,0,-1,0,1,"post","1","yaxis02hz","experimental"
"495",75,0,-4,1,0,"post","1","yaxis02hz","experimental"
"496",76,0,-4,0,1,"post","1","yaxis02hz","experimental"
"497",77,1,4,1,1,"post","1","yaxis02hz","experimental"
"498",78,0,-1,0,1,"post","1","yaxis02hz","experimental"
"499",79,0,-1,1,0,"post","1","yaxis02hz","experimental"
"500",80,0,-1,0,1,"post","1","yaxis02hz","experimental"
"501",81,0,-4,1,0,"post","1","yaxis02hz","experimental"
"502",82,0,-4,1,0,"post","1","yaxis02hz","experimental"
"503",83,0,-1,0,1,"post","1","yaxis02hz","experimental"
"504",84,1,4,1,1,"post","1","yaxis02hz","experimental"
"505",85,1,7,1,1,"post","1","yaxis02hz","experimental"
"506",86,1,3,1,1,"post","1","yaxis02hz","experimental"
"507",87,0,-1,1,0,"post","1","yaxis02hz","experimental"
"508",88,1,1,1,1,"post","1","yaxis02hz","experimental"
"509",89,0,-1,1,0,"post","1","yaxis02hz","experimental"
"510",90,1,3,1,1,"post","1","yaxis02hz","experimental"
"511",91,1,4,0,0,"post","1","yaxis02hz","experimental"
"512",92,1,1,1,1,"post","1","yaxis02hz","experimental"
"513",93,0,-1,0,1,"post","1","yaxis02hz","experimental"
"514",94,1,7,0,0,"post","1","yaxis02hz","experimental"
"515",95,1,1,1,1,"post","1","yaxis02hz","experimental"
"516",96,1,7,1,1,"post","1","yaxis02hz","experimental"
"517",97,1,1,1,1,"post","1","yaxis02hz","experimental"
"518",98,1,1,0,0,"post","1","yaxis02hz","experimental"
"519",99,0,-7,0,1,"post","1","yaxis02hz","experimental"
"520",100,0,-1,0,1,"post","1","yaxis02hz","experimental"
"521",101,1,3,0,0,"post","1","yaxis02hz","experimental"
"522",102,0,-1,1,0,"post","1","yaxis02hz","experimental"
"523",103,1,1,1,1,"post","1","yaxis02hz","experimental"
"524",104,1,7,1,1,"post","1","yaxis02hz","experimental"
"525",105,0,-4,0,1,"post","1","yaxis02hz","experimental"
"526",106,0,-1,0,1,"post","1","yaxis02hz","experimental"
"527",107,0,-7,1,0,"post","1","yaxis02hz","experimental"
"528",108,0,-1,0,1,"post","1","yaxis02hz","experimental"
"529",109,1,4,0,0,"post","1","yaxis02hz","experimental"
"530",110,0,-3,0,1,"post","1","yaxis02hz","experimental"
"531",111,0,-1,0,1,"post","1","yaxis02hz","experimental"
"532",112,0,-4,0,1,"post","1","yaxis02hz","experimental"
"533",113,0,-7,0,1,"post","1","yaxis02hz","experimental"
"534",114,1,3,1,1,"post","1","yaxis02hz","experimental"
"535",115,1,1,0,0,"post","1","yaxis02hz","experimental"
"536",116,1,1,0,0,"post","1","yaxis02hz","experimental"
"537",117,1,1,1,1,"post","1","yaxis02hz","experimental"
"538",118,1,1,1,1,"post","1","yaxis02hz","experimental"
"539",119,0,-3,1,0,"post","1","yaxis02hz","experimental"
"540",120,1,1,0,0,"post","1","yaxis02hz","experimental"
"541",121,0,-1,0,1,"post","1","yaxis02hz","experimental"
"542",122,1,1,1,1,"post","1","yaxis02hz","experimental"
"543",123,1,1,1,1,"post","1","yaxis02hz","experimental"
"544",124,1,1,0,0,"post","1","yaxis02hz","experimental"
"545",125,1,1,0,0,"post","1","yaxis02hz","experimental"
"546",126,1,3,1,1,"post","1","yaxis02hz","experimental"
"547",127,1,1,1,1,"post","1","yaxis02hz","experimental"
"548",128,1,1,1,1,"post","1","yaxis02hz","experimental"
"549",129,0,-3,0,1,"post","1","yaxis02hz","experimental"
"550",130,0,-7,1,0,"post","1","yaxis02hz","experimental"
"551",131,1,1,0,0,"post","1","yaxis02hz","experimental"
"552",132,1,4,0,0,"post","1","yaxis02hz","experimental"
"553",133,1,1,1,1,"post","1","yaxis02hz","experimental"
"554",134,1,7,0,0,"post","1","yaxis02hz","experimental"
"555",135,1,1,1,1,"post","1","yaxis02hz","experimental"
"556",136,0,-1,1,0,"post","1","yaxis02hz","experimental"
"557",137,0,-7,1,0,"post","1","yaxis02hz","experimental"
"558",138,1,1,0,0,"post","1","yaxis02hz","experimental"
"559",139,0,-4,1,0,"post","1","yaxis02hz","experimental"
"560",140,0,-1,1,0,"post","1","yaxis02hz","experimental"
"561",1,0,-7,0,1,"pre","1","pitch02hz","experimental"
"562",2,0,-1,0,1,"pre","1","pitch02hz","experimental"
"563",3,0,-3,0,1,"pre","1","pitch02hz","experimental"
"564",4,1,4,0,0,"pre","1","pitch02hz","experimental"
"565",5,0,-4,0,1,"pre","1","pitch02hz","experimental"
"566",6,1,1,1,1,"pre","1","pitch02hz","experimental"
"567",7,1,1,0,0,"pre","1","pitch02hz","experimental"
"568",8,0,-1,0,1,"pre","1","pitch02hz","experimental"
"569",9,0,-1,0,1,"pre","1","pitch02hz","experimental"
"570",10,0,-5,1,0,"pre","1","pitch02hz","experimental"
"571",11,1,7,1,1,"pre","1","pitch02hz","experimental"
"572",12,0,-6,0,1,"pre","1","pitch02hz","experimental"
"573",13,1,2,1,1,"pre","1","pitch02hz","experimental"
"574",14,0,-2,0,1,"pre","1","pitch02hz","experimental"
"575",15,0,-5,0,1,"pre","1","pitch02hz","experimental"
"576",16,0,-5,1,0,"pre","1","pitch02hz","experimental"
"577",17,0,-2,1,0,"pre","1","pitch02hz","experimental"
"578",18,0,-5,1,0,"pre","1","pitch02hz","experimental"
"579",19,0,-4,0,1,"pre","1","pitch02hz","experimental"
"580",20,0,-5,0,1,"pre","1","pitch02hz","experimental"
"581",21,0,-2,0,1,"pre","1","pitch02hz","experimental"
"582",22,1,7,1,1,"pre","1","pitch02hz","experimental"
"583",23,0,-5,0,1,"pre","1","pitch02hz","experimental"
"584",24,0,-1,1,0,"pre","1","pitch02hz","experimental"
"585",25,1,3,1,1,"pre","1","pitch02hz","experimental"
"586",26,1,7,1,1,"pre","1","pitch02hz","experimental"
"587",27,0,-4,0,1,"pre","1","pitch02hz","experimental"
"588",28,0,-1,1,0,"pre","1","pitch02hz","experimental"
"589",29,1,1,0,0,"pre","1","pitch02hz","experimental"
"590",30,1,7,1,1,"pre","1","pitch02hz","experimental"
"591",31,1,4,1,1,"pre","1","pitch02hz","experimental"
"592",32,0,-5,0,1,"pre","1","pitch02hz","experimental"
"593",33,0,-3,0,1,"pre","1","pitch02hz","experimental"
"594",34,0,-1,1,0,"pre","1","pitch02hz","experimental"
"595",35,1,1,0,0,"pre","1","pitch02hz","experimental"
"596",36,0,-5,0,1,"pre","1","pitch02hz","experimental"
"597",37,0,-3,0,1,"pre","1","pitch02hz","experimental"
"598",38,1,1,0,0,"pre","1","pitch02hz","experimental"
"599",39,0,-2,1,0,"pre","1","pitch02hz","experimental"
"600",40,0,-6,0,1,"pre","1","pitch02hz","experimental"
"601",41,0,-6,0,1,"pre","1","pitch02hz","experimental"
"602",42,0,-6,0,1,"pre","1","pitch02hz","experimental"
"603",43,1,6,1,1,"pre","1","pitch02hz","experimental"
"604",44,0,-4,0,1,"pre","1","pitch02hz","experimental"
"605",45,0,-4,0,1,"pre","1","pitch02hz","experimental"
"606",46,1,1,1,1,"pre","1","pitch02hz","experimental"
"607",47,1,2,0,0,"pre","1","pitch02hz","experimental"
"608",48,0,-7,0,1,"pre","1","pitch02hz","experimental"
"609",49,1,4,1,1,"pre","1","pitch02hz","experimental"
"610",50,1,5,0,0,"pre","1","pitch02hz","experimental"
"611",51,1,1,1,1,"pre","1","pitch02hz","experimental"
"612",52,0,-2,0,1,"pre","1","pitch02hz","experimental"
"613",53,1,7,1,1,"pre","1","pitch02hz","experimental"
"614",54,0,-4,1,0,"pre","1","pitch02hz","experimental"
"615",55,0,-1,0,1,"pre","1","pitch02hz","experimental"
"616",56,1,4,1,1,"pre","1","pitch02hz","experimental"
"617",57,0,-6,0,1,"pre","1","pitch02hz","experimental"
"618",58,1,5,1,1,"pre","1","pitch02hz","experimental"
"619",59,1,3,1,1,"pre","1","pitch02hz","experimental"
"620",60,1,7,1,1,"pre","1","pitch02hz","experimental"
"621",61,0,-3,0,1,"pre","1","pitch02hz","experimental"
"622",62,0,-6,0,1,"pre","1","pitch02hz","experimental"
"623",63,0,-7,0,1,"pre","1","pitch02hz","experimental"
"624",64,1,5,1,1,"pre","1","pitch02hz","experimental"
"625",65,0,-2,0,1,"pre","1","pitch02hz","experimental"
"626",66,0,-7,0,1,"pre","1","pitch02hz","experimental"
"627",67,1,6,1,1,"pre","1","pitch02hz","experimental"
"628",68,0,-3,1,0,"pre","1","pitch02hz","experimental"
"629",69,1,3,0,0,"pre","1","pitch02hz","experimental"
"630",70,1,2,1,1,"pre","1","pitch02hz","experimental"
"631",71,1,2,0,0,"pre","1","pitch02hz","experimental"
"632",72,0,-7,0,1,"pre","1","pitch02hz","experimental"
"633",73,0,-2,1,0,"pre","1","pitch02hz","experimental"
"634",74,1,3,1,1,"pre","1","pitch02hz","experimental"
"635",75,0,-5,0,1,"pre","1","pitch02hz","experimental"
"636",76,0,-3,1,0,"pre","1","pitch02hz","experimental"
"637",77,0,-3,1,0,"pre","1","pitch02hz","experimental"
"638",78,0,-7,0,1,"pre","1","pitch02hz","experimental"
"639",79,1,3,1,1,"pre","1","pitch02hz","experimental"
"640",80,1,5,1,1,"pre","1","pitch02hz","experimental"
"641",81,0,-7,0,1,"pre","1","pitch02hz","experimental"
"642",82,0,-2,0,1,"pre","1","pitch02hz","experimental"
"643",83,1,1,1,1,"pre","1","pitch02hz","experimental"
"644",84,0,-7,0,1,"pre","1","pitch02hz","experimental"
"645",85,1,6,1,1,"pre","1","pitch02hz","experimental"
"646",86,0,-6,0,1,"pre","1","pitch02hz","experimental"
"647",87,1,6,1,1,"pre","1","pitch02hz","experimental"
"648",88,1,4,1,1,"pre","1","pitch02hz","experimental"
"649",89,1,7,1,1,"pre","1","pitch02hz","experimental"
"650",90,0,-4,0,1,"pre","1","pitch02hz","experimental"
"651",91,1,3,1,1,"pre","1","pitch02hz","experimental"
"652",92,1,2,1,1,"pre","1","pitch02hz","experimental"
"653",93,0,-7,0,1,"pre","1","pitch02hz","experimental"
"654",94,1,5,0,0,"pre","1","pitch02hz","experimental"
"655",95,0,-3,0,1,"pre","1","pitch02hz","experimental"
"656",96,1,4,1,1,"pre","1","pitch02hz","experimental"
"657",97,0,-3,0,1,"pre","1","pitch02hz","experimental"
"658",98,0,-5,0,1,"pre","1","pitch02hz","experimental"
"659",99,1,6,0,0,"pre","1","pitch02hz","experimental"
"660",100,0,-2,0,1,"pre","1","pitch02hz","experimental"
"661",101,1,4,1,1,"pre","1","pitch02hz","experimental"
"662",102,1,3,1,1,"pre","1","pitch02hz","experimental"
"663",103,1,7,1,1,"pre","1","pitch02hz","experimental"
"664",104,0,-2,0,1,"pre","1","pitch02hz","experimental"
"665",105,0,-6,0,1,"pre","1","pitch02hz","experimental"
"666",106,1,7,1,1,"pre","1","pitch02hz","experimental"
"667",107,1,5,1,1,"pre","1","pitch02hz","experimental"
"668",108,0,-1,1,0,"pre","1","pitch02hz","experimental"
"669",109,0,-6,0,1,"pre","1","pitch02hz","experimental"
"670",110,1,5,0,0,"pre","1","pitch02hz","experimental"
"671",111,0,-4,1,0,"pre","1","pitch02hz","experimental"
"672",112,0,-7,1,0,"pre","1","pitch02hz","experimental"
"673",113,1,5,1,1,"pre","1","pitch02hz","experimental"
"674",114,1,6,1,1,"pre","1","pitch02hz","experimental"
"675",115,1,4,1,1,"pre","1","pitch02hz","experimental"
"676",116,0,-3,0,1,"pre","1","pitch02hz","experimental"
"677",117,0,-6,1,0,"pre","1","pitch02hz","experimental"
"678",118,1,2,0,0,"pre","1","pitch02hz","experimental"
"679",119,0,-4,0,1,"pre","1","pitch02hz","experimental"
"680",120,1,3,1,1,"pre","1","pitch02hz","experimental"
"681",121,1,5,1,1,"pre","1","pitch02hz","experimental"
"682",122,0,-1,1,0,"pre","1","pitch02hz","experimental"
"683",123,1,6,1,1,"pre","1","pitch02hz","experimental"
"684",124,1,2,0,0,"pre","1","pitch02hz","experimental"
"685",125,0,-4,0,1,"pre","1","pitch02hz","experimental"
"686",126,1,6,1,1,"pre","1","pitch02hz","experimental"
"687",127,1,2,1,1,"pre","1","pitch02hz","experimental"
"688",128,1,2,0,0,"pre","1","pitch02hz","experimental"
"689",129,1,6,1,1,"pre","1","pitch02hz","experimental"
"690",130,0,-1,0,1,"pre","1","pitch02hz","experimental"
"691",131,1,4,0,0,"pre","1","pitch02hz","experimental"
"692",132,1,5,1,1,"pre","1","pitch02hz","experimental"
"693",133,1,2,0,0,"pre","1","pitch02hz","experimental"
"694",134,1,4,0,0,"pre","1","pitch02hz","experimental"
"695",135,1,7,1,1,"pre","1","pitch02hz","experimental"
"696",136,1,3,1,1,"pre","1","pitch02hz","experimental"
"697",137,1,1,0,0,"pre","1","pitch02hz","experimental"
"698",138,1,6,1,1,"pre","1","pitch02hz","experimental"
"699",139,1,3,0,0,"pre","1","pitch02hz","experimental"
"700",140,1,1,1,1,"pre","1","pitch02hz","experimental"
"701",1,1,7,1,1,"pre","1","roll02hz","experimental"
"702",2,1,3,1,1,"pre","1","roll02hz","experimental"
"703",3,0,-4,0,1,"pre","1","roll02hz","experimental"
"704",4,0,-4,1,0,"pre","1","roll02hz","experimental"
"705",5,0,-6,0,1,"pre","1","roll02hz","experimental"
"706",6,0,-1,0,1,"pre","1","roll02hz","experimental"
"707",7,0,-3,1,0,"pre","1","roll02hz","experimental"
"708",8,0,-2,0,1,"pre","1","roll02hz","experimental"
"709",9,0,-6,0,1,"pre","1","roll02hz","experimental"
"710",10,1,6,1,1,"pre","1","roll02hz","experimental"
"711",11,1,1,0,0,"pre","1","roll02hz","experimental"
"712",12,1,3,1,1,"pre","1","roll02hz","experimental"
"713",13,0,-7,0,1,"pre","1","roll02hz","experimental"
"714",14,1,6,1,1,"pre","1","roll02hz","experimental"
"715",15,0,-5,0,1,"pre","1","roll02hz","experimental"
"716",16,1,4,1,1,"pre","1","roll02hz","experimental"
"717",17,1,7,1,1,"pre","1","roll02hz","experimental"
"718",18,1,2,1,1,"pre","1","roll02hz","experimental"
"719",19,1,5,1,1,"pre","1","roll02hz","experimental"
"720",20,1,5,1,1,"pre","1","roll02hz","experimental"
"721",21,0,-4,1,0,"pre","1","roll02hz","experimental"
"722",22,0,-6,0,1,"pre","1","roll02hz","experimental"
"723",23,1,3,1,1,"pre","1","roll02hz","experimental"
"724",24,0,-6,0,1,"pre","1","roll02hz","experimental"
"725",25,0,-1,1,0,"pre","1","roll02hz","experimental"
"726",26,0,-7,0,1,"pre","1","roll02hz","experimental"
"727",27,0,-7,0,1,"pre","1","roll02hz","experimental"
"728",28,1,2,0,0,"pre","1","roll02hz","experimental"
"729",29,1,1,0,0,"pre","1","roll02hz","experimental"
"730",30,0,-3,1,0,"pre","1","roll02hz","experimental"
"731",31,0,-7,0,1,"pre","1","roll02hz","experimental"
"732",32,1,7,1,1,"pre","1","roll02hz","experimental"
"733",33,0,-6,0,1,"pre","1","roll02hz","experimental"
"734",34,1,3,1,1,"pre","1","roll02hz","experimental"
"735",35,0,-2,0,1,"pre","1","roll02hz","experimental"
"736",36,0,-4,1,0,"pre","1","roll02hz","experimental"
"737",37,1,5,1,1,"pre","1","roll02hz","experimental"
"738",38,1,1,1,1,"pre","1","roll02hz","experimental"
"739",39,0,-7,0,1,"pre","1","roll02hz","experimental"
"740",40,1,6,1,1,"pre","1","roll02hz","experimental"
"741",41,0,-5,0,1,"pre","1","roll02hz","experimental"
"742",42,0,-2,1,0,"pre","1","roll02hz","experimental"
"743",43,1,7,1,1,"pre","1","roll02hz","experimental"
"744",44,0,-3,1,0,"pre","1","roll02hz","experimental"
"745",45,0,-2,0,1,"pre","1","roll02hz","experimental"
"746",46,1,7,1,1,"pre","1","roll02hz","experimental"
"747",47,1,5,0,0,"pre","1","roll02hz","experimental"
"748",48,1,6,1,1,"pre","1","roll02hz","experimental"
"749",49,1,5,1,1,"pre","1","roll02hz","experimental"
"750",50,1,1,0,0,"pre","1","roll02hz","experimental"
"751",51,0,-4,1,0,"pre","1","roll02hz","experimental"
"752",52,0,-1,0,1,"pre","1","roll02hz","experimental"
"753",53,0,-4,1,0,"pre","1","roll02hz","experimental"
"754",54,1,4,1,1,"pre","1","roll02hz","experimental"
"755",55,0,-1,0,1,"pre","1","roll02hz","experimental"
"756",56,1,3,1,1,"pre","1","roll02hz","experimental"
"757",57,1,6,1,1,"pre","1","roll02hz","experimental"
"758",58,0,-3,0,1,"pre","1","roll02hz","experimental"
"759",59,0,-7,0,1,"pre","1","roll02hz","experimental"
"760",60,1,4,1,1,"pre","1","roll02hz","experimental"
"761",61,1,1,0,0,"pre","1","roll02hz","experimental"
"762",62,1,5,1,1,"pre","1","roll02hz","experimental"
"763",63,1,6,1,1,"pre","1","roll02hz","experimental"
"764",64,1,1,0,0,"pre","1","roll02hz","experimental"
"765",65,1,4,1,1,"pre","1","roll02hz","experimental"
"766",66,1,1,1,1,"pre","1","roll02hz","experimental"
"767",67,0,-6,0,1,"pre","1","roll02hz","experimental"
"768",68,1,4,1,1,"pre","1","roll02hz","experimental"
"769",69,0,-6,0,1,"pre","1","roll02hz","experimental"
"770",70,1,4,1,1,"pre","1","roll02hz","experimental"
"771",71,0,-2,0,1,"pre","1","roll02hz","experimental"
"772",72,1,5,1,1,"pre","1","roll02hz","experimental"
"773",73,1,2,1,1,"pre","1","roll02hz","experimental"
"774",74,0,-4,1,0,"pre","1","roll02hz","experimental"
"775",75,0,-3,0,1,"pre","1","roll02hz","experimental"
"776",76,0,-6,0,1,"pre","1","roll02hz","experimental"
"777",77,0,-5,0,1,"pre","1","roll02hz","experimental"
"778",78,0,-1,1,0,"pre","1","roll02hz","experimental"
"779",79,1,5,1,1,"pre","1","roll02hz","experimental"
"780",80,0,-5,0,1,"pre","1","roll02hz","experimental"
"781",81,1,7,1,1,"pre","1","roll02hz","experimental"
"782",82,0,-1,0,1,"pre","1","roll02hz","experimental"
"783",83,1,7,1,1,"pre","1","roll02hz","experimental"
"784",84,0,-5,0,1,"pre","1","roll02hz","experimental"
"785",85,0,-3,1,0,"pre","1","roll02hz","experimental"
"786",86,0,-5,0,1,"pre","1","roll02hz","experimental"
"787",87,1,3,1,1,"pre","1","roll02hz","experimental"
"788",88,1,2,1,1,"pre","1","roll02hz","experimental"
"789",89,0,-2,1,0,"pre","1","roll02hz","experimental"
"790",90,0,-5,0,1,"pre","1","roll02hz","experimental"
"791",91,0,-4,0,1,"pre","1","roll02hz","experimental"
"792",92,1,5,1,1,"pre","1","roll02hz","experimental"
"793",93,1,6,1,1,"pre","1","roll02hz","experimental"
"794",94,0,-3,1,0,"pre","1","roll02hz","experimental"
"795",95,1,4,0,0,"pre","1","roll02hz","experimental"
"796",96,1,6,1,1,"pre","1","roll02hz","experimental"
"797",97,0,-2,0,1,"pre","1","roll02hz","experimental"
"798",98,0,-7,0,1,"pre","1","roll02hz","experimental"
"799",99,0,-7,0,1,"pre","1","roll02hz","experimental"
"800",100,0,-1,0,1,"pre","1","roll02hz","experimental"
"801",101,0,-5,1,0,"pre","1","roll02hz","experimental"
"802",102,1,2,1,1,"pre","1","roll02hz","experimental"
"803",103,1,1,0,0,"pre","1","roll02hz","experimental"
"804",104,0,-2,1,0,"pre","1","roll02hz","experimental"
"805",105,0,-3,0,1,"pre","1","roll02hz","experimental"
"806",106,1,3,1,1,"pre","1","roll02hz","experimental"
"807",107,0,-6,0,1,"pre","1","roll02hz","experimental"
"808",108,0,-1,1,0,"pre","1","roll02hz","experimental"
"809",109,1,2,1,1,"pre","1","roll02hz","experimental"
"810",110,1,7,1,1,"pre","1","roll02hz","experimental"
"811",111,0,-5,0,1,"pre","1","roll02hz","experimental"
"812",112,0,-6,0,1,"pre","1","roll02hz","experimental"
"813",113,0,-7,0,1,"pre","1","roll02hz","experimental"
"814",114,1,1,1,1,"pre","1","roll02hz","experimental"
"815",115,1,4,0,0,"pre","1","roll02hz","experimental"
"816",116,0,-7,0,1,"pre","1","roll02hz","experimental"
"817",117,0,-3,0,1,"pre","1","roll02hz","experimental"
"818",118,1,3,1,1,"pre","1","roll02hz","experimental"
"819",119,0,-1,0,1,"pre","1","roll02hz","experimental"
"820",120,1,5,1,1,"pre","1","roll02hz","experimental"
"821",121,1,6,1,1,"pre","1","roll02hz","experimental"
"822",122,1,7,0,0,"pre","1","roll02hz","experimental"
"823",123,1,2,1,1,"pre","1","roll02hz","experimental"
