condition,session,block,coherence,stim,response,rt,subject,intensity,stimulus,trial
Repetitive,3,9,0.05,1,0,0.667,21,0.05,1,4
Repetitive,3,9,0.05,1,0,0.367,21,0.05,1,5
Repetitive,3,9,0.1,1,0,0.35,21,0.1,1,6
Repetitive,3,9,0.05,1,0,0.3,21,0.05,1,7
Repetitive,3,9,0.4,1,1,0.267,21,0.4,1,8
Repetitive,3,9,0.1,1,0,0.234,21,0.1,1,9
Repetitive,3,9,0.05,-1,1,0.334,21,0.05,0,10
Repetitive,3,9,0.2,-1,0,0.184,21,0.2,0,11
Repetitive,3,9,0.1,-1,0,0.234,21,0.1,0,12
Repetitive,3,9,0,-1,0,0.217,21,0,0,13
Repetitive,3,9,0.6,-1,0,0.2,21,0.6,0,14
Repetitive,3,9,0.2,-1,0,0.15,21,0.2,0,15
Repetitive,3,9,0.05,-1,0,0.134,21,0.05,0,16
Repetitive,3,9,0.1,-1,0,0.15,21,0.1,0,17
Repetitive,3,9,0.4,1,1,0.25,21,0.4,1,18
Repetitive,3,9,0.05,1,0,0.267,21,0.05,1,19
Repetitive,3,9,0.4,1,1,0.234,21,0.4,1,20
Repetitive,3,9,0.2,1,1,0.284,21,0.2,1,21
Repetitive,3,9,0.4,1,1,0.184,21,0.4,1,22
Repetitive,3,9,0,1,1,0.4,21,0,1,23
Repetitive,3,9,0.4,-1,0,0.217,21,0.4,0,24
Repetitive,3,9,0.6,-1,0,0.217,21,0.6,0,25
Repetitive,3,9,0.2,-1,0,0.184,21,0.2,0,26
Repetitive,3,9,0.4,1,1,0.184,21,0.4,1,27
Repetitive,3,9,0.2,1,1,0.234,21,0.2,1,28
Repetitive,3,9,0.6,1,1,0.25,21,0.6,1,29
Repetitive,3,9,0.2,1,1,0.267,21,0.2,1,30
Repetitive,3,9,0.4,1,1,0.217,21,0.4,1,31
Repetitive,3,9,0,1,0,0.15,21,0,1,32
Repetitive,3,9,0.05,1,0,0.0671,21,0.05,1,33
Repetitive,3,9,0.6,1,1,0.25,21,0.6,1,34
Repetitive,3,9,0,1,0,0.217,21,0,1,35
Repetitive,3,9,0.2,1,1,0.25,21,0.2,1,36
Repetitive,3,9,0.1,-1,0,0.2,21,0.1,0,37
Repetitive,3,9,0.6,-1,0,0.134,21,0.6,0,38
Repetitive,3,9,0.6,-1,0,0.2,21,0.6,0,39
Repetitive,3,9,0.6,1,1,0.2,21,0.6,1,40
Repetitive,3,9,0.05,1,0,0.267,21,0.05,1,41
Repetitive,3,9,0,1,0,0.25,21,0,1,42
Repetitive,3,9,0.1,1,0,0.317,21,0.1,1,43
Repetitive,3,9,0,1,1,0.584,21,0,1,44
Repetitive,3,9,0.2,-1,0,0.15,21,0.2,0,45
Repetitive,3,9,0.6,1,1,0.184,21,0.6,1,46
Repetitive,3,9,0.1,1,0,0.2,21,0.1,1,47
Repetitive,3,9,0,1,1,0.25,21,0,1,48
Repetitive,3,9,0.1,1,0,0.184,21,0.1,1,49
Repetitive,3,9,0.05,1,1,0.217,21,0.05,1,50
Repetitive,3,9,0.1,1,1,0.267,21,0.1,1,51
Repetitive,3,9,0.2,1,1,0.267,21,0.2,1,52
Repetitive,3,9,0.1,1,1,0.3,21,0.1,1,53
Repetitive,3,9,0.2,1,1,0.234,21,0.2,1,54
Repetitive,3,9,0.4,-1,0,0.0337,21,0.4,0,55
Repetitive,3,9,0.4,-1,0,0.201,21,0.4,0,56
Repetitive,3,9,0.4,1,1,0.117,21,0.4,1,57
Repetitive,3,9,0.6,1,1,0.1,21,0.6,1,58
Repetitive,3,9,0,1,0,0.151,21,0,1,59
Repetitive,3,10,0.2,-1,0,0.317,21,0.2,0,1
Repetitive,3,10,0,-1,0,0.234,21,0,0,2
Repetitive,3,10,0,-1,0,0.3,21,0,0,3
Repetitive,3,10,0,-1,0,0.234,21,0,0,4
Repetitive,3,10,0.6,-1,0,0.217,21,0.6,0,5
Repetitive,3,10,0.6,-1,0,0.134,21,0.6,0,6
Repetitive,3,10,0.4,1,1,0.25,21,0.4,1,7
Repetitive,3,10,0.4,1,1,0.2,21,0.4,1,8
Repetitive,3,10,0.1,-1,0,0.184,21,0.1,0,9
Repetitive,3,10,0.2,-1,0,0.167,21,0.2,0,10
Repetitive,3,10,0.4,-1,0,0.15,21,0.4,0,11
Repetitive,3,10,0.1,-1,0,0.217,21,0.1,0,12
Repetitive,3,10,0.05,-1,0,0.134,21,0.05,0,13
Repetitive,3,10,0.6,-1,0,0.134,21,0.6,0,14
Repetitive,3,10,0.05,1,0,0.284,21,0.05,1,15
Repetitive,3,10,0.6,1,1,0.317,21,0.6,1,16
Repetitive,3,10,0.1,1,0,0.617,21,0.1,1,17
Repetitive,3,10,0.2,-1,0,0.217,21,0.2,0,18
Repetitive,3,10,0.6,-1,0,0.15,21,0.6,0,19
Repetitive,3,10,0.05,-1,0,0.234,21,0.05,0,20
Repetitive,3,10,0,-1,0,0.184,21,0,0,21
Repetitive,3,10,0.4,-1,0,0.167,21,0.4,0,22
Repetitive,3,10,0,-1,0,0.267,21,0,0,23
Repetitive,3,10,0.05,-1,0,0.134,21,0.05,0,24
Repetitive,3,10,0.6,-1,0,0.15,21,0.6,0,25
Repetitive,3,10,0.2,-1,0,0.2,21,0.2,0,26
Repetitive,3,10,0,-1,0,0.317,21,0,0,27
Repetitive,3,10,0.2,-1,0,0.234,21,0.2,0,28
Repetitive,3,10,0.2,-1,0,0.167,21,0.2,0,29
Repetitive,3,10,0.6,-1,0,0.167,21,0.6,0,30
Repetitive,3,10,0.05,-1,0,0.2,21,0.05,0,31
Repetitive,3,10,0.6,-1,0,0.184,21,0.6,0,32
Repetitive,3,10,0.2,-1,0,0.217,21,0.2,0,33
Repetitive,3,10,0.1,-1,0,0.134,21,0.1,0,34
Repetitive,3,10,0.05,-1,0,0.25,21,0.05,0,35
Repetitive,3,10,0.2,-1,0,0.25,21,0.2,0,36
Repetitive,3,10,0.4,-1,0,0.217,21,0.4,0,37
Repetitive,3,10,0.4,1,1,0.217,21,0.4,1,38
Repetitive,3,10,0.1,1,1,0.334,21,0.1,1,39
Repetitive,3,10,0.1,1,1,0.3,21,0.1,1,40
Repetitive,3,10,0.6,1,1,0.317,21,0.6,1,41
Repetitive,3,10,0,1,0,0.467,21,0,1,42
Repetitive,3,10,0,1,0,0.467,21,0,1,43
Repetitive,3,10,0.1,1,1,0.234,21,0.1,1,44
Repetitive,3,10,0.2,1,1,0.25,21,0.2,1,45
Repetitive,3,10,0.4,1,1,0.134,21,0.4,1,46
Repetitive,3,10,0,1,0,0.367,21,0,1,47
Repetitive,3,10,0.4,1,1,0.217,21,0.4,1,48
Repetitive,3,10,0.1,1,1,0.284,21,0.1,1,49
Repetitive,3,10,0.4,1,1,0.217,21,0.4,1,50
Repetitive,3,10,0.1,1,1,0.234,21,0.1,1,51
Repetitive,3,10,0,-1,1,0.3,21,0,0,52
Repetitive,3,10,0.05,-1,1,0.2,21,0.05,0,53
Repetitive,3,10,0.2,-1,0,0.284,21,0.2,0,54
Repetitive,3,10,0.1,1,1,0.217,21,0.1,1,55
Repetitive,3,10,0.4,-1,0,0.2,21,0.4,0,56
Repetitive,3,10,0.6,1,1,0.234,21,0.6,1,57
Repetitive,3,10,0.05,1,0,0.517,21,0.05,1,58
Repetitive,3,10,0.05,1,0,0.234,21,0.05,1,59
Repetitive,3,10,0.05,-1,1,0.584,21,0.05,0,60
Repetitive,6,1,0,-1,1,0.552,21,0,0,1
Repetitive,6,1,0.6,-1,0,0.35,21,0.6,0,2
Repetitive,6,1,0.2,-1,0,0.417,21,0.2,0,3
Repetitive,6,1,0.6,-1,0,0.3,21,0.6,0,4
Repetitive,6,1,0.1,1,0,0.417,21,0.1,1,5
Repetitive,6,1,0.6,1,1,0.4,21,0.6,1,6
Repetitive,6,1,0.05,1,0,0.467,21,0.05,1,7
Repetitive,6,1,0.05,1,0,0.4,21,0.05,1,8
Repetitive,6,1,0,1,0,0.434,21,0,1,9
Repetitive,6,1,0.1,1,0,0.817,21,0.1,1,10
Repetitive,6,1,0.6,1,1,0.284,21,0.6,1,11
Repetitive,6,1,0.6,1,1,0.3,21,0.6,1,12
Repetitive,6,1,0,1,0,0.334,21,0,1,13
Repetitive,6,1,0,1,0,0.3,21,0,1,14
Repetitive,6,1,0.6,1,1,0.334,21,0.6,1,15
Repetitive,6,1,0.6,1,1,0.317,21,0.6,1,16
Repetitive,6,1,0.4,1,1,0.4,21,0.4,1,17
Repetitive,6,1,0.2,1,1,0.3,21,0.2,1,18
Repetitive,6,1,0.4,1,1,0.317,21,0.4,1,19
Repetitive,6,1,0.1,1,0,0.5,21,0.1,1,20
Repetitive,6,1,0,1,0,0.317,21,0,1,21
Repetitive,6,1,0.05,1,0,0.284,21,0.05,1,22
Repetitive,6,1,0,-1,0,0.684,21,0,0,23
Repetitive,6,1,0.2,1,0,0.467,21,0.2,1,24
Repetitive,6,1,0,1,1,0.3,21,0,1,25
Repetitive,6,1,0,-1,0,0.184,21,0,0,26
Repetitive,6,1,0.4,1,1,0.384,21,0.4,1,27
Repetitive,6,1,0.1,1,1,0.267,21,0.1,1,28
Repetitive,6,1,0.1,1,0,0.267,21,0.1,1,29
Repetitive,6,1,0.4,1,1,0.334,21,0.4,1,30
Repetitive,6,1,0.2,1,0,0.317,21,0.2,1,31
Repetitive,6,1,0.1,1,0,0.267,21,0.1,1,32
Repetitive,6,1,0.2,-1,0,0.434,21,0.2,0,33
Repetitive,6,1,0.05,-1,0,0.3,21,0.05,0,34
Repetitive,6,1,0,1,0,0.167,21,0,1,35
Repetitive,6,1,0.4,1,1,0.2,21,0.4,1,36
Repetitive,6,1,0.4,1,1,0.234,21,0.4,1,37
Repetitive,6,1,0.05,1,1,0.317,21,0.05,1,38
Repetitive,6,1,0.6,1,1,0.234,21,0.6,1,39
Repetitive,6,1,0.4,1,1,0.25,21,0.4,1,40
Repetitive,6,1,0.05,-1,0,0.284,21,0.05,0,41
Repetitive,6,1,0.05,-1,0,0.15,21,0.05,0,42
Repetitive,6,1,0.1,1,0,0.334,21,0.1,1,43
Repetitive,6,1,0.4,1,1,0.117,21,0.4,1,44
Repetitive,6,1,0.2,1,1,0.234,21,0.2,1,45
Repetitive,6,1,0.6,1,1,0.217,21,0.6,1,46
Repetitive,6,1,0.2,1,1,0.234,21,0.2,1,47
Repetitive,6,1,0.4,1,1,0.167,21,0.4,1,48
Repetitive,6,1,0.05,1,0,0.334,21,0.05,1,49
Repetitive,6,1,0.2,1,1,0.2,21,0.2,1,50
Repetitive,6,1,0.4,1,1,0.234,21,0.4,1,51
Repetitive,6,1,0,1,0,0.334,21,0,1,52
Repetitive,6,1,0.2,1,0,0.284,21,0.2,1,53
Repetitive,6,1,0.05,1,0,0.317,21,0.05,1,54
Repetitive,6,1,0.1,1,0,0.25,21,0.1,1,55
Repetitive,6,1,0.1,1,0,0.35,21,0.1,1,56
Repetitive,6,1,0.2,1,0,0.267,21,0.2,1,57
Repetitive,6,1,0.05,-1,0,0.367,21,0.05,0,58
Repetitive,6,1,0.1,-1,0,0.234,21,0.1,0,59
Repetitive,6,1,0.6,-1,0,0.184,21,0.6,0,60
Repetitive,6,2,0.2,1,1,0.384,21,0.2,1,1
Repetitive,6,2,0.4,1,1,0.484,21,0.4,1,2
Repetitive,6,2,0.6,1,1,0.267,21,0.6,1,3
Repetitive,6,2,0.6,1,1,0.3,21,0.6,1,4
Repetitive,6,2,0.6,1,1,0.3,21,0.6,1,5
Repetitive,6,2,0.2,1,1,0.284,21,0.2,1,6
Repetitive,6,2,0,1,0,0.3,21,0,1,7
Repetitive,6,2,0.6,1,1,0.267,21,0.6,1,8
Repetitive,6,2,0.2,1,1,0.317,21,0.2,1,9
Repetitive,6,2,0.1,1,0,0.284,21,0.1,1,10
Repetitive,6,2,0.05,1,0,0.3,21,0.05,1,11
Repetitive,6,2,0.05,1,1,0.3,21,0.05,1,12
Repetitive,6,2,0,1,0,0.317,21,0,1,13
Repetitive,6,2,0.6,1,1,0.25,21,0.6,1,14
Repetitive,6,2,0.2,1,0,0.384,21,0.2,1,15
Repetitive,6,2,0.6,1,1,0.284,21,0.6,1,16
Repetitive,6,2,0.4,1,1,0.234,21,0.4,1,17
Repetitive,6,2,0.05,1,1,0.217,21,0.05,1,18
Repetitive,6,2,0.4,1,1,0.217,21,0.4,1,19
Repetitive,6,2,0.4,-1,0,0.334,21,0.4,0,20
Repetitive,6,2,0.2,1,0,0.334,21,0.2,1,21
Repetitive,6,2,0.1,1,0,0.217,21,0.1,1,22
Repetitive,6,2,0.1,-1,0,0.217,21,0.1,0,23
Repetitive,6,2,0.05,1,0,0.234,21,0.05,1,24
Repetitive,6,2,0.4,1,1,0.284,21,0.4,1,25
Repetitive,6,2,0,1,0,0.267,21,0,1,26
Repetitive,6,2,0.2,1,0,0.284,21,0.2,1,27
Repetitive,6,2,0.6,1,1,0.284,21,0.6,1,28
Repetitive,6,2,0.4,1,1,0.25,21,0.4,1,29
Repetitive,6,2,0.05,1,0,0.45,21,0.05,1,30
Repetitive,6,2,0.05,-1,0,0.5,21,0.05,0,31
Repetitive,6,2,0.05,-1,0,0.3,21,0.05,0,32
Repetitive,6,2,0.1,-1,0,0.434,21,0.1,0,33
Repetitive,6,2,0.6,-1,0,0.234,21,0.6,0,34
Repetitive,6,2,0.1,-1,0,0.25,21,0.1,0,35
Repetitive,6,2,0.6,-1,0,0.217,21,0.6,0,36
Repetitive,6,2,0.05,-1,0,0.284,21,0.05,0,37
Repetitive,6,2,0.1,-1,0,0.434,21,0.1,0,38
Repetitive,6,2,0.4,-1,0,0.25,21,0.4,0,39
Repetitive,6,2,0.1,-1,0,0.2,21,0.1,0,40
Repetitive,6,2,0.05,-1,0,0.184,21,0.05,0,41
Repetitive,6,2,0.05,1,0,0.317,21,0.05,1,42
Repetitive,6,2,0,1,0,0.534,21,0,1,43
Repetitive,6,2,0,1,0,0.3,21,0,1,44
Repetitive,6,2,0.6,-1,0,0.217,21,0.6,0,45
Repetitive,6,2,0.2,-1,0,0.267,21,0.2,0,46
Repetitive,6,2,0.1,-1,0,0.267,21,0.1,0,47
Repetitive,6,2,0.4,1,1,0.25,21,0.4,1,48
Repetitive,6,2,0,1,0,0.234,21,0,1,49
Repetitive,6,2,0.1,1,0,0.35,21,0.1,1,50
Repetitive,6,2,0.4,-1,0,0.184,21,0.4,0,51
Repetitive,6,2,0.2,1,1,0.234,21,0.2,1,52
Repetitive,6,2,0.1,1,1,0.5,21,0.1,1,53
Repetitive,6,2,0,-1,0,0.217,21,0,0,54
Repetitive,6,2,0,-1,0,0.25,21,0,0,55
Repetitive,6,2,0,-1,0,0.55,21,0,0,56
Repetitive,6,2,0,-1,0,0.3,21,0,0,57
Repetitive,6,2,0.2,-1,0,0.25,21,0.2,0,58
Repetitive,6,2,0.2,-1,0,0.167,21,0.2,0,59
Repetitive,6,2,0.4,1,1,0.217,21,0.4,1,60
Repetitive,6,3,0.2,-1,0,0.267,21,0.2,0,1
Repetitive,6,3,0.05,-1,0,0.284,21,0.05,0,2
Repetitive,6,3,0.1,-1,0,0.267,21,0.1,0,3
Repetitive,6,3,0.05,-1,0,0.3,21,0.05,0,4
Repetitive,6,3,0.2,-1,0,0.267,21,0.2,0,5
Repetitive,6,3,0.4,-1,0,0.2,21,0.4,0,6
Repetitive,6,3,0.4,-1,0,0.134,21,0.4,0,7
Repetitive,6,3,0.05,-1,0,0.234,21,0.05,0,8
Repetitive,6,3,0.6,-1,0,0.117,21,0.6,0,9
Repetitive,6,3,0.6,-1,0,0.117,21,0.6,0,10
Repetitive,6,3,0.05,-1,0,0.217,21,0.05,0,11
Repetitive,6,3,0.6,1,1,0.234,21,0.6,1,12
Repetitive,6,3,0.2,1,1,0.217,21,0.2,1,13
Repetitive,6,3,0.4,1,1,0.184,21,0.4,1,14
Repetitive,6,3,0.4,1,1,0.134,21,0.4,1,15
Repetitive,6,3,0.05,-1,0,0.8,21,0.05,0,16
Repetitive,6,3,0,-1,0,0.234,21,0,0,17
Repetitive,6,3,0.4,-1,0,0.117,21,0.4,0,18
Repetitive,6,3,0.05,-1,0,0.25,21,0.05,0,19
Repetitive,6,3,0.2,1,0,0.117,21,0.2,1,20
Repetitive,6,3,0.2,1,1,0.2,21,0.2,1,21
Repetitive,6,3,0.4,1,1,0.184,21,0.4,1,22
Repetitive,6,3,0.1,1,1,0.217,21,0.1,1,23
Repetitive,6,3,0.1,1,1,0.3,21,0.1,1,24
Repetitive,6,3,0.4,1,1,0.184,21,0.4,1,25
Repetitive,6,3,0.1,1,1,0.367,21,0.1,1,26
Repetitive,6,3,0.1,1,0,0.417,21,0.1,1,27
Repetitive,6,3,0.05,1,0,0.267,21,0.05,1,28
Repetitive,6,3,0,1,0,0.234,21,0,1,29
Repetitive,6,3,0,1,0,0.3,21,0,1,30
Repetitive,6,3,0.1,1,0,0.25,21,0.1,1,31
Repetitive,6,3,0.1,1,1,0.617,21,0.1,1,32
Repetitive,6,3,0,-1,0,0.284,21,0,0,33
Repetitive,6,3,0,-1,0,0.334,21,0,0,34
Repetitive,6,3,0.6,-1,0,0.217,21,0.6,0,35
Repetitive,6,3,0.2,-1,0,0.184,21,0.2,0,36
Repetitive,6,3,0.2,-1,0,0.234,21,0.2,0,37
Repetitive,6,3,0,-1,1,0.384,21,0,0,38
Repetitive,6,3,0.2,-1,0,0.267,21,0.2,0,39
Repetitive,6,3,0.6,-1,0,0.184,21,0.6,0,40
Repetitive,6,3,0.6,-1,0,0.334,21,0.6,0,41
Repetitive,6,3,0.1,-1,0,0.234,21,0.1,0,42
Repetitive,6,3,0,1,0,0.25,21,0,1,43
Repetitive,6,3,0,1,0,0.317,21,0,1,44
Repetitive,6,3,0.4,-1,0,0.217,21,0.4,0,45
Repetitive,6,3,0.6,1,1,0.217,21,0.6,1,46
Repetitive,6,3,0,1,1,0.45,21,0,1,47
Repetitive,6,3,0.05,1,0,0.4,21,0.05,1,48
Repetitive,6,3,0,1,0,0.3,21,0,1,49
Repetitive,6,3,0.6,1,1,0.184,21,0.6,1,50
Repetitive,6,3,0.4,-1,0,0.217,21,0.4,0,51
Repetitive,6,3,0.6,-1,0,0.184,21,0.6,0,52
Repetitive,6,3,0.2,-1,0,0.2,21,0.2,0,53
Repetitive,6,3,0.05,-1,0,0.184,21,0.05,0,54
Repetitive,6,3,0.4,-1,0,0.15,21,0.4,0,55
Repetitive,6,3,0.2,-1,0,0.184,21,0.2,0,56
Repetitive,6,3,0.1,-1,0,0.117,21,0.1,0,57
Repetitive,6,3,0.6,-1,0,0.184,21,0.6,0,58
Repetitive,6,3,0.1,-1,0,0.217,21,0.1,0,59
Repetitive,6,3,0.05,-1,0,0.15,21,0.05,0,60
Repetitive,6,4,0.6,-1,0,0.267,21,0.6,0,1
Repetitive,6,4,0.6,-1,0,0.184,21,0.6,0,2
Repetitive,6,4,0.1,1,0,0.284,21,0.1,1,3
Repetitive,6,4,0.2,1,1,0.217,21,0.2,1,4
Repetitive,6,4,0.4,-1,0,0.167,21,0.4,0,5
Repetitive,6,4,0.6,-1,0,0.184,21,0.6,0,6
Repetitive,6,4,0.4,-1,0,0.15,21,0.4,0,7
Repetitive,6,4,0.2,-1,0,0.217,21,0.2,0,8
Repetitive,6,4,0.05,-1,0,0.267,21,0.05,0,9
Repetitive,6,4,0.4,-1,0,0.25,21,0.4,0,10
Repetitive,6,4,0.1,-1,0,0.217,21,0.1,0,11
Repetitive,6,4,0,-1,1,0.367,21,0,0,12
Repetitive,6,4,0,-1,1,0.584,21,0,0,13
Repetitive,6,4,0.2,-1,0,0.267,21,0.2,0,14
Repetitive,6,4,0,-1,0,0.367,21,0,0,15
Repetitive,6,4,0.05,-1,0,0.3,21,0.05,0,16
Repetitive,6,4,0.05,-1,0,0.35,21,0.05,0,17
Repetitive,6,4,0.6,-1,0,0.25,21,0.6,0,18
Repetitive,6,4,0.4,-1,0,0.117,21,0.4,0,19
Repetitive,6,4,0.6,1,1,0.217,21,0.6,1,20
Repetitive,6,4,0,1,1,0.217,21,0,1,21
Repetitive,6,4,0.1,1,1,0.317,21,0.1,1,22
Repetitive,6,4,0.2,1,1,0.3,21,0.2,1,23
Repetitive,6,4,0.6,1,1,0.0837,21,0.6,1,24
Repetitive,6,4,0.05,1,1,0.217,21,0.05,1,25
Repetitive,6,4,0.4,1,1,0.25,21,0.4,1,26
Repetitive,6,4,0,1,1,0.25,21,0,1,27
Repetitive,6,4,0.6,-1,0,0.25,21,0.6,0,28
Repetitive,6,4,0.05,-1,0,0.2,21,0.05,0,29
Repetitive,6,4,0.6,-1,0,0.167,21,0.6,0,30
Repetitive,6,4,0.2,-1,0,0.25,21,0.2,0,31
Repetitive,6,4,0.05,-1,0,0.25,21,0.05,0,32
Repetitive,6,4,0.4,-1,0,0.2,21,0.4,0,33
Repetitive,6,4,0.4,-1,0,0.167,21,0.4,0,34
Repetitive,6,4,0.05,-1,0,0.217,21,0.05,0,35
Repetitive,6,4,0.05,1,0,0.417,21,0.05,1,36
Repetitive,6,4,0.2,1,1,0.15,21,0.2,1,37
Repetitive,6,4,0.1,-1,1,0.267,21,0.1,0,38
Repetitive,6,4,0,-1,1,0.3,21,0,0,39
Repetitive,6,4,0,-1,0,0.484,21,0,0,40
Repetitive,6,4,0.05,-1,0,0.267,21,0.05,0,41
Repetitive,6,4,0.4,-1,0,0.184,21,0.4,0,42
Repetitive,6,4,0.2,-1,0,0.284,21,0.2,0,43
Repetitive,6,4,0.4,-1,0,0.184,21,0.4,0,44
Repetitive,6,4,0.1,-1,0,0.134,21,0.1,0,45
Repetitive,6,4,0.1,1,1,0.184,21,0.1,1,46
Repetitive,6,4,0.2,-1,0,0.334,21,0.2,0,47
Repetitive,6,4,0.2,-1,0,0.2,21,0.2,0,48
Repetitive,6,4,0.2,-1,0,0.25,21,0.2,0,49
Repetitive,6,4,0.05,-1,0,0.284,21,0.05,0,50
Repetitive,6,4,0.6,-1,0,0.15,21,0.6,0,51
Repetitive,6,4,0,1,0,0.117,21,0,1,52
Repetitive,6,4,0,1,0,0.25,21,0,1,53
Repetitive,6,4,0,1,0,0.267,21,0,1,54
Repetitive,6,4,0.6,1,1,0.117,21,0.6,1,55
Repetitive,6,4,0.4,1,1,0.167,21,0.4,1,56
Repetitive,6,4,0.1,-1,1,0.25,21,0.1,0,57
Repetitive,6,4,0.1,-1,1,0.25,21,0.1,0,58
Repetitive,6,4,0.1,-1,0,0.2,21,0.1,0,59
Repetitive,6,4,0.1,-1,0,0.234,21,0.1,0,60
Repetitive,6,5,0.05,-1,0,0.434,21,0.05,0,1
Repetitive,6,5,0,-1,0,0.284,21,0,0,2
Repetitive,6,5,0.1,-1,0,0.534,21,0.1,0,3
Repetitive,6,5,0.05,-1,0,0.417,21,0.05,0,4
Repetitive,6,5,0.4,-1,0,0.25,21,0.4,0,5
Repetitive,6,5,0.6,1,1,0.234,21,0.6,1,6
Repetitive,6,5,0.2,1,1,0.35,21,0.2,1,7
Repetitive,6,5,0.4,1,1,0.167,21,0.4,1,8
Repetitive,6,5,0.6,1,1,0.15,21,0.6,1,9
Repetitive,6,5,0.1,-1,0,0.284,21,0.1,0,10
Repetitive,6,5,0.4,-1,0,0.234,21,0.4,0,11
Repetitive,6,5,0.6,-1,0,0.267,21,0.6,0,12
Repetitive,6,5,0.1,-1,0,0.15,21,0.1,0,13
Repetitive,6,5,0.6,-1,0,0.151,21,0.6,0,14
Repetitive,6,5,0.1,-1,0,0.167,21,0.1,0,15
Repetitive,6,5,0.2,-1,0,0.234,21,0.2,0,16
Repetitive,6,5,0,-1,0,0.234,21,0,0,17
Repetitive,6,5,0.4,-1,0,0.117,21,0.4,0,18
Repetitive,6,5,0.1,-1,0,0.201,21,0.1,0,19
Repetitive,6,5,0.6,-1,0,0.134,21,0.6,0,20
Repetitive,6,5,0.2,-1,0,0.267,21,0.2,0,21
Repetitive,6,5,0.05,-1,0,0.167,21,0.05,0,22
Repetitive,6,5,0.4,-1,0,0.267,21,0.4,0,23
Repetitive,6,5,0.6,-1,0,0.15,21,0.6,0,24
Repetitive,6,5,0.4,1,1,0.201,21,0.4,1,25
Repetitive,6,5,0.2,-1,0,0.15,21,0.2,0,26
Repetitive,6,5,0.1,1,1,0.25,21,0.1,1,27
Repetitive,6,5,0.2,1,1,0.267,21,0.2,1,28
Repetitive,6,5,0.05,-1,0,0.184,21,0.05,0,29
Repetitive,6,5,0.2,-1,0,0.15,21,0.2,0,30
Repetitive,6,5,0,-1,0,0.0837,21,0,0,31
Repetitive,6,5,0,-1,0,0.217,21,0,0,32
Repetitive,6,5,0.4,-1,0,0.134,21,0.4,0,33
Repetitive,6,5,0.05,1,0,0.217,21,0.05,1,34
Repetitive,6,5,0.05,-1,0,0.25,21,0.05,0,35
Repetitive,6,5,0,-1,0,0.0838,21,0,0,36
Repetitive,6,5,0.4,-1,0,0.15,21,0.4,0,37
Repetitive,6,5,0.1,1,0,0.2,21,0.1,1,38
Repetitive,6,5,0.4,1,1,0.334,21,0.4,1,39
Repetitive,6,5,0.1,-1,0,0.217,21,0.1,0,40
Repetitive,6,5,0.2,-1,0,0.217,21,0.2,0,41
Repetitive,6,5,0.6,1,1,0.234,21,0.6,1,42
Repetitive,6,5,0.6,1,1,0.15,21,0.6,1,43
Repetitive,6,5,0.05,1,0,0.267,21,0.05,1,44
Repetitive,6,5,0.05,1,1,0.217,21,0.05,1,45
Repetitive,6,5,0,1,0,0.367,21,0,1,46
Repetitive,6,5,0.2,1,1,0.25,21,0.2,1,47
Repetitive,6,5,0.05,1,1,0.667,21,0.05,1,48
Repetitive,6,5,0,-1,1,0.6,21,0,0,49
Repetitive,6,5,0,-1,0,0.267,21,0,0,50
Repetitive,6,5,0.1,-1,0,0.267,21,0.1,0,51
Repetitive,6,5,0.2,-1,0,0.184,21,0.2,0,52
Repetitive,6,5,0.05,-1,0,0.217,21,0.05,0,53
Repetitive,6,5,0.6,-1,0,0.267,21,0.6,0,54
Repetitive,6,5,0,-1,0,0.217,21,0,0,55
Repetitive,6,5,0,1,0,0.267,21,0,1,56
Repetitive,6,5,0.2,-1,0,0.2,21,0.2,0,57
Repetitive,6,5,0.6,1,1,0.25,21,0.6,1,58
Repetitive,6,5,0.4,1,1,0.117,21,0.4,1,59
Repetitive,6,5,0.1,1,1,0.783,21,0.1,1,60
Repetitive,6,6,0,1,0,0.4,21,0,1,1
Repetitive,6,6,0.05,1,0,0.217,21,0.05,1,2
Repetitive,6,6,0,1,0,0.284,21,0,1,3
Repetitive,6,6,0.6,1,1,0.184,21,0.6,1,4
Repetitive,6,6,0,1,0,0.367,21,0,1,5
Repetitive,6,6,0,1,0,0.4,21,0,1,6
Repetitive,6,6,0.2,1,1,0.2,21,0.2,1,7
Repetitive,6,6,0.05,1,0,0.284,21,0.05,1,8
Repetitive,6,6,0.4,1,1,0.234,21,0.4,1,9
Repetitive,6,6,0.05,1,0,0.833,21,0.05,1,10
Repetitive,6,6,0.6,1,1,0.467,21,0.6,1,11
Repetitive,6,6,0.1,-1,0,0.184,21,0.1,0,12
Repetitive,6,6,0,-1,0,0.167,21,0,0,13
Repetitive,6,6,0.4,-1,0,0.2,21,0.4,0,14
Repetitive,6,6,0,-1,0,0.15,21,0,0,15
Repetitive,6,6,0.1,1,1,0.267,21,0.1,1,16
Repetitive,6,6,0.1,-1,0,0.2,21,0.1,0,17
Repetitive,6,6,0.6,-1,0,0.0838,21,0.6,0,18
Repetitive,6,6,0.4,-1,0,0.234,21,0.4,0,19
Repetitive,6,6,0.4,-1,0,0.0672,21,0.4,0,20
Repetitive,6,6,0.05,-1,0,0.167,21,0.05,0,21
Repetitive,6,6,0.1,-1,0,0.184,21,0.1,0,22
